4.246960906	54
4.249810613	19684
4.249826483	54
4.251872897	4374
4.251883127	54
4.253766134	1494
4.253766203	11734
4.253781626	54
4.253975583	29820
4.253981015	54
4.254758468	1494
4.255666338	29117
4.255678711	54
4.272641069	637
4.273609619	60
4.430586269	940
4.431683362	60
4.439574606	1494
4.440327543	14454
4.440338401	54
4.442996473	18466
4.443041771	54
4.463105400	18774
4.463128754	54
4.464389912	12093
4.464403449	54
4.466445066	36054
4.466455677	54
4.466671666	11574
4.466675998	54
4.466903392	1494
4.471823599	1494
4.471837079	54
4.474969961	13014
4.474994600	54
4.476139526	1494
4.477793416	5814
4.477825897	54
4.479353529	1494
4.481775856	1494
4.481810126	54
4.482430097	5814
4.482460708	54
4.483106272	8694
4.483139142	54
4.483886135	7761
4.483929311	54
4.488674401	637
4.489402766	60
4.505928209	8694
4.505966908	54
4.505928274	25666
4.505998257	54
4.509387996	33693
4.509426530	54
4.512213533	37494
4.512233267	54
4.514246229	25974
4.514264831	54
4.522782158	4374
4.522860959	54
4.524814825	10134
4.524829460	54
4.542128657	14454
4.542161119	54
4.543312454	631
4.543312616	1024
4.552672087	1127
4.552849978	638
4.553258005	60
4.553258245	60
4.574182221	13014
4.574220362	54
4.575075463	1494
4.577348010	12140
4.577393909	54
4.581942203	1494
4.584590092	14454
4.584607361	54
4.590171522	22740
4.590295703	54
4.592381645	10134
4.592393196	54
4.595413900	7820
4.595430477	54
4.633103651	1494
4.633103918	1494
4.633233613	54
4.633103957	5814
4.633407771	54
4.637222388	35180
4.637374154	54
4.639589904	4160
4.639637719	54
4.647018219	18774
4.647091956	54
4.662060991	1494
4.663567847	4374
4.663609672	54
4.665096105	5403
4.665128672	54
4.686821969	638
4.687464153	60
4.706068673	1801
4.707430330	54
4.714961285	17900
4.715008784	54
4.715063889	1494
4.721076969	740
4.721666147	93
4.721798096	60
4.722194166	60
4.723630866	11574
4.723644129	54
4.728054335	11574
4.728100152	54
4.733324178	1494
4.734128131	10134
4.734168243	54
4.735041679	11574
4.735076077	54
4.736114177	11574
4.736143738	54
4.738445165	1494
4.764515514	1494
4.764562235	54
4.767152832	31734
4.767199341	54
4.773622757	2934
4.773695978	54
4.774075951	8694
4.774136728	54
4.776171283	24534
4.776253727	54
4.779008285	1494
4.781235657	2934
4.781256363	54
4.782641974	4374
4.782675029	54
4.782904600	4566
4.782909959	54
4.782904631	93
4.782934119	54
4.788389641	639
4.789440853	60
4.841620820	36620
4.841697434	54
4.844208117	2934
4.844295462	54
4.845615901	44906
4.845631408	54
4.845689463	13014
4.845694084	54
4.848624675	45055
4.848668819	54
4.848745519	1494
4.849392625	14454
4.849424033	54
4.852319145	2520
4.852355623	54
4.857014423	639
4.858036840	60
4.873193053	2934
4.873271181	54
4.873193205	4374
4.873342248	54
4.874143451	7254
4.874185223	54
4.875619204	19340
4.875684923	54
4.877405806	30294
4.877449898	54
4.884542627	2610
4.884563091	54
4.894089260	5814
4.894114283	54
4.911742760	24278
4.911771554	54
4.912813956	17900
4.912827365	54
4.913423949	10134
4.913433157	54
4.914756510	8694
4.914766398	54
4.914756658	1494
4.916086286	14454
4.916099203	54
4.918240939	11749
4.918253041	54
4.918321376	23414
4.918326690	54
4.919190552	1533
4.919194246	54
4.921109695	89
4.921675569	60
4.925694181	639
4.926622151	60
4.929998895	727
4.930787868	60
4.940225584	1335
4.941343305	1494
4.943653370	19340
4.943695525	54
4.944031608	11574
4.944038521	54
4.947224479	729
4.948471594	60
4.951258564	4374
4.951389759	54
4.963482002	7254
4.963522145	54
4.964181252	22739
4.964219508	54
4.965261990	10134
4.965297826	54
4.966334976	5814
4.966411296	54
4.968879992	13014
4.968963794	54
4.971338862	5814
4.971374744	54
4.973709786	8694
4.973727631	54
4.976573422	51009
4.976591508	54
4.976704031	27794
4.976710919	54
4.976885201	20400
4.976889385	54
4.977582937	1494
4.977722549	14528
4.977726762	54
4.985797815	639
4.986720600	60
4.990843672	1494
4.992774640	8694
4.992811133	54
4.994323750	1494
4.995137895	10134
4.995173528	54
4.996127262	20214
4.996162492	54
4.997216507	5814
4.997320635	54
4.997880427	2934
4.997984925	54
5.000917868	1494
5.005999324	1494
5.006031780	54
5.005999390	11574
5.006060925	54
5.006986848	8694
5.007030646	54
5.014002508	1494
5.015202647	21654
5.015241608	54
5.016212111	17334
5.016244080	54
5.018800144	13014
5.018841017	54
5.019748167	16460
5.019787360	54
5.021673049	5814
5.021683990	54
5.025210780	12140
5.025253597	54
5.026547431	7254
5.026582097	54
5.027095880	42930
5.027132189	54
5.027178333	14743
5.027183459	54
5.029399565	8694
5.029438479	54
5.031176939	1494
5.032698553	729
5.033129486	60
5.033444707	7254
5.033478497	54
5.034479112	45046
5.034518605	54
5.035133682	14043
5.035169545	54
5.040782605	638
5.041467915	60
5.049508815	2934
5.049545167	54
5.050341234	5814
5.050379210	54
5.050564116	7820
5.050568256	54
5.051440867	1494
5.052437466	11574
5.052470375	54
5.053538094	17334
5.053547504	54
5.054444237	10134
5.054489248	54
5.057355880	4374
5.057366653	54
5.058361832	11574
5.058395031	54
5.060723585	4374
5.060767021	54
5.061608693	27414
5.061646036	54
5.064815305	28854
5.064855961	54
5.069164866	5814
5.069436051	54
5.073048230	1494
5.074809956	14454
5.074918665	54
5.076542948	11574
5.076581534	54
5.079880499	8694
5.079902129	54
5.107802619	5814
5.107858816	54
5.108914820	15894
5.108954438	54
5.109003302	5814
5.109007292	54
5.109003348	620
5.109991651	1494
5.110003902	54
5.110632340	8694
5.110640919	54
5.112553182	10700
5.112589063	54
5.114476261	1494
5.118375539	1494
5.118390916	54
5.120939308	1494
5.123540613	37494
5.123554373	54
5.124898363	4374
5.124906981	54
5.127799881	46134
5.127815731	54
5.128087211	4374
5.128097863	54
5.131375865	26947
5.131397066	54
5.131448603	22196
5.131453717	54
5.137875465	638
5.138815454	60
5.162912263	22220
5.162978500	54
5.165144441	11574
5.165188121	54
5.166277858	1494
5.167595503	17334
5.167611413	54
5.169004338	12691
5.169045803	54
5.177465067	20780
5.177525780	54
5.178477506	1494
5.179080871	46134
5.179121521	54
5.179293818	17574
5.179299161	54
5.180280370	7014
5.180327745	54
5.182518350	2821
5.182591825	54
5.187552621	639
5.188654958	60
5.211871161	5814
5.211895846	54
5.212684109	1494
5.213143980	25100
5.213155440	54
5.233893050	2934
5.233976130	54
5.247827443	1494
5.251820810	1494
5.251909359	54
5.252990679	37170
5.253038609	54
5.254779889	20780
5.254790519	54
5.258012051	4374
5.258092109	54
5.258966067	33526
5.259038899	54
5.261053011	17334
5.261098836	54
5.264146815	9692
5.264265272	54
5.270006245	639
5.270492415	60
5.290926130	8694
5.291009442	54
5.315875225	9260
5.315937798	54
5.319055078	1494
5.321572435	4374
5.321588828	54
5.325488206	11574
5.325524859	54
5.328947692	1494
5.332352018	1494
5.332386796	54
5.332965864	20214
5.332998267	54
5.333777895	39048
5.333914917	54
5.334586182	25974
5.334618170	54
5.337023237	5814
5.337163476	54
5.337353829	1983
5.337360221	54
5.338464791	8694
5.338499814	54
5.341989292	21242
5.342088769	54
5.347967156	639
5.348838959	60
5.366081770	10134
5.366109304	54
5.368612160	20780
5.368730853	54
5.371174381	1494
5.373012656	15894
5.373030265	54
5.385825765	7254
5.385852427	54
5.386756249	17677
5.386773250	54
5.397806767	1494
5.398779254	8694
5.398789702	54
5.414615236	1366
5.417605388	17334
5.417616460	54
5.418550608	11574
5.418562899	54
5.424097249	1494
5.424741668	2934
5.424755119	54
5.427572740	4374
5.427584753	54
5.428344781	14598
5.428354228	54
8.662395210	889
8.662858936	1145
8.663411583	60
8.663411756	60
8.990543866	1105
9.032369913	54
9.275767208	897
9.276007033	1645
9.276395963	60
9.276396122	60
9.276396141	60
9.503669704	1034
9.503695358	54
15.222355916	54
15.223516181	60
18.649014628	1288
18.649367025	635
18.667404442	69
18.693369672	74
18.868695524	71
18.880894626	433
18.881087538	167
18.881352071	77
18.892108042	65
19.204053743	97
19.204775118	97
19.225966919	191
19.225967040	211
19.226505232	91
19.232501796	342
19.239152417	151
19.317440470	54
19.318085895	54
19.318765122	60
19.318765367	60
19.440636860	70
19.441880751	203
19.441880816	110
19.441880868	96
19.442411090	77
19.442705581	73
19.542264442	66
24.510394020	180
24.511069203	160
31.506669834	1292
31.507032984	1292
31.507357150	1292
31.507707125	124
31.531225627	82
31.531225919	82
31.531750443	1292
31.531750575	1292
31.552357034	1292
31.569818663	1292
31.583433593	1292
31.583433801	459
31.584001689	875
31.584600081	233
31.584600202	66
31.585307039	1292
31.586341206	120
31.586740467	73
31.595910210	162
31.596192487	73
32.045970837	54
32.046949596	60
33.143403535	54
33.144521409	60
35.701411542	54
35.701767601	54
35.701811027	54
35.701845904	54
35.701879363	54
35.701912046	54
35.701945197	54
35.701978851	54
35.702011295	54
35.702045144	54
35.702077918	54
35.702110486	54
35.702145854	54
35.702178821	54
35.702210616	54
35.702241800	54
35.702339363	54
35.702372857	54
35.702403449	54
35.703963866	60
35.703964031	60
35.703964057	60
35.703964083	60
35.703964110	60
35.703964135	60
35.703964161	60
35.703964186	60
35.703982313	60
35.703982347	60
35.703982372	60
35.703982398	60
35.703982424	60
35.703982449	60
35.703982475	60
35.703982500	60
35.704032176	60
35.704032214	60
35.704032247	60
36.465143106	100
36.470091430	100
36.486315909	292
36.486316116	436
36.486994544	74
36.636176914	60
36.636221199	54
36.636881708	141
36.637921120	60
36.738459129	243
36.738484895	54
36.738459297	60
36.739717073	54
36.740087476	60
38.069549993	54
38.070804271	60
39.030045497	54
39.030860865	60
39.290152476	896
39.290495641	787
39.291588306	60
39.291588411	60
39.500904792	1034
39.500940542	54
39.504172375	1292
39.504514863	1292
39.504812299	124
39.534763280	82
39.536094188	1292
39.567317831	1292
39.585189654	1292
39.587046842	1292
39.587357359	350
39.587582370	984
39.588164697	120
39.588311262	73
39.588459575	1266
39.588726601	77
39.588726670	66
39.601306796	162
39.601306875	71
39.601733966	73
39.628659450	74
39.797490774	54
39.798737585	54
39.798782510	54
39.798819900	54
39.798845099	54
39.798870148	54
39.798895681	54
39.798920830	54
39.798945896	54
39.799005728	54
39.799030472	54
39.799055432	54
39.799081204	54
39.799106337	54
39.799131005	54
39.799222988	60
39.799868853	60
39.799868905	60
39.799868926	60
39.799868948	60
39.799868971	60
39.799868993	60
39.799869014	60
39.799869037	60
39.799899421	60
39.799899456	60
39.799899477	60
39.799899500	60
39.799899522	60
39.799899544	60
39.804486309	71
39.809293147	607
39.809506788	63
39.809838530	77
39.810321496	607
39.810321610	63
39.810582374	75
39.810637656	77
39.818295982	65
40.039394983	54
40.040805500	60
46.454058004	54
46.454655050	60
49.013677552	54
49.014966285	60
50.145779147	60
50.146161519	54
50.147401584	60
50.350826806	131
50.351272643	60
50.352547502	54
50.353373850	60
50.550225241	54
50.551757865	60
52.086382225	54
52.087177995	60
52.224897285	215
53.227380212	215
54.230373362	215
55.232699439	215
60.279240680	54
60.280008017	60
62.523161706	1292
62.523521400	1292
62.523855840	117
62.524636180	1288
62.524800191	1124
62.543985950	82
62.543986341	1292
62.569602482	1292
62.587697356	1292
62.596188082	1292
62.596671859	445
62.596671928	889
62.597601005	219
62.598022116	66
62.598989876	1292
62.599106673	73
62.614360218	162
62.614360546	64
62.621365860	73
62.648495313	74
62.659311824	64
62.659551015	75
62.823123985	71
62.845227879	1288
62.845804892	79
62.847596511	1292
62.847596591	851
62.847596614	256
62.847596672	1288
62.848154342	75
62.848685959	75
62.848755002	77
62.850706374	91
62.851748227	91
62.857003662	67
62.857780871	1292
62.857872744	77
62.860918829	149
62.863472074	189
62.863700748	99
62.868871083	1292
62.870761237	1292
62.871425025	1292
62.871736698	1292
62.872271151	1292
62.872682523	124
62.874762343	167
62.890108498	82
62.890108980	82
62.890109003	1292
62.890109025	1292
62.890109046	1292
62.890109067	82
62.890109089	1292
62.890109111	1292
62.891439298	1292
62.910325312	1292
62.918669546	79
62.928548717	1292
62.940592839	1292
62.942202661	1292
62.942202891	1292
62.942427454	349
62.942427507	1274
62.942611633	985
62.942611665	82
62.942946367	76
62.943132780	66
62.944211735	120
62.944541696	73
62.944749511	81
62.945387516	207
62.949025292	600
62.949304730	593
62.954370323	162
62.958707488	996
62.958707800	71
62.958707841	163
62.958707872	69
62.960935182	76
62.961153902	75
62.961438055	75
62.961622456	74
63.167230420	71
63.167871914	71
63.178395603	607
63.178395827	637
63.178845432	63
63.178845486	63
63.179476479	607
63.179476529	637
63.179807299	63
63.179893399	77
63.180146601	75
63.180448406	77
63.180718735	79
63.180926413	77
63.182018836	88
63.182616662	88
63.186984675	63
63.187092360	79
63.190389371	65
63.190389441	65
63.192194627	156
63.192194681	104
63.192822471	54
63.193028348	54
63.193165307	60
63.193165368	60
63.193237589	54
63.193447173	60
63.193524502	54
63.193698819	60
63.193994214	54
63.194348862	60
63.194398016	54
63.194551423	54
63.194797409	60
63.194797440	60
63.194861314	54
63.194982878	60
63.195238351	54
63.195469975	54
63.195749081	60
63.195749203	60
63.195884097	54
63.196067478	54
63.196462217	60
63.196462296	60
63.196531095	54
63.196651767	60
63.196851414	54
63.197001718	54
63.197353297	60
63.197353332	60
63.197413882	54
63.197562466	54
63.197690344	60
63.197690376	60
63.197884021	54
63.198767210	60
63.198980766	54
63.199143081	54
63.200125156	60
63.200125186	60
63.200237668	74
63.205455652	60
63.205470526	54
63.205455785	60
63.205498728	54
63.205455808	60
63.205520198	54
63.205455831	60
63.205541296	54
63.205455853	60
63.205610052	54
63.205455875	60
63.205632200	54
63.205455896	60
63.205782701	54
63.205455918	60
63.205920051	54
63.205962416	60
63.205964385	54
63.207233320	60
63.207242349	54
63.207233382	60
63.207268798	54
63.207233402	60
63.207362684	54
63.207233456	60
63.207384326	54
63.207233477	60
63.207406005	54
63.209077639	60
63.209086340	54
63.209862836	60
63.209870388	54
63.209862881	60
63.209911516	54
63.209862902	60
63.209932967	54
63.454450360	74
63.456400757	60
63.456426903	54
63.457607073	1813
63.458696061	60
63.458696172	60
63.554893848	60
63.554915853	54
63.554894071	60
63.554947704	54
63.761507301	60
63.761549768	54
63.761507642	2974
63.761604898	54
63.762469705	1863
63.762480671	54
63.762980188	1845
63.764441630	60
63.764441691	60
63.766142096	118
63.766587861	146
63.766759292	60
63.766935163	60
63.767073425	284
63.767330646	357
63.768011919	60
63.768011973	60
64.066489632	153
64.067603444	127
64.067603514	2974
64.067621748	54
64.067976793	1863
64.067981359	54
64.068391559	54
64.069171097	118
64.069580817	85
64.069735175	89
64.070484262	60
64.070484315	60
64.070484363	60
64.372962331	109
64.374665544	54
64.374908927	54
64.375541977	60
64.375542036	60
64.415839642	54
68.958980920	93
68.959323362	54
68.959744204	60
69.153453873	78
69.153475776	54
69.285124998	896
69.285450477	787
69.285790205	92
69.286030960	92
69.287171220	60
69.287171313	60
69.297606891	218
69.297607010	198
69.297821831	99
69.309200695	183
69.387393372	1034
69.387418463	54
69.390427076	87
69.391693356	87
69.403873938	147
69.403874212	126
69.404345066	74
69.414066471	60
69.414094305	54
69.414573598	1812
69.415440600	60
69.415440672	60
69.483628209	2974
69.483658945	54
69.484591997	2524
69.484598134	54
69.488193572	128
69.488518406	60
69.488701907	146
69.489064216	60
69.489112115	297
69.489311143	60
69.489510660	357
69.489815536	60
69.499038760	1047
69.499190330	85
69.499404422	60
69.557805405	742
69.558632821	93
69.559492216	60
69.559503257	89
69.559880746	60
69.561374878	89
69.561867593	89
69.576077563	105
69.584070975	74
69.626845949	157
69.728346004	60
69.728427103	54
69.730075787	1878
69.730565288	60
69.730565445	60
69.890043824	1474
69.890129781	54
69.890500862	3363
69.890508801	54
69.893998640	118
69.894227149	146
69.894710174	60
69.894723886	588
69.894710338	60
69.895210429	60
70.036076776	153
70.036744119	126
70.036834184	54
70.037166005	85
70.037426000	89
70.038098330	60
70.038098393	60
74.301912055	78
74.301932262	54
75.120035729	93
75.120415330	54
75.120867965	60
75.324713015	78
75.324735441	54
75.324713368	60
75.324782228	54
75.325881440	60
80.759027188	54
80.759179914	54
80.759205017	54
80.759344218	54
80.759367441	54
80.759389914	54
80.759412231	54
80.759434061	54
80.760422623	60
80.760422816	60
80.760422836	60
80.760422857	60
80.760422878	60
80.760422898	60
80.760422919	60
80.760422940	60
84.853347867	54
84.853513415	54
84.853539176	54
84.853562915	54
84.853586697	54
84.853609901	54
84.853634689	54
84.853658707	54
84.853682221	54
84.854345847	60
84.854346036	60
84.854346055	60
84.854346076	60
84.854346096	60
84.854346116	60
84.854346137	60
84.854346157	60
84.854380062	60
91.557387517	85
91.577357836	101
93.046983496	54
93.047827076	60
97.141987379	54
97.142319535	54
97.142362936	54
97.143066742	60
97.143066917	60
97.143066948	60
99.279573450	896
99.279997285	787
99.280278676	60
99.280522142	60
99.479678661	1034
99.479713262	54
99.482735451	88
99.483356182	88
99.497137698	148
99.497137884	104
99.497988987	74
99.510748207	60
99.510845594	54
99.511452825	1813
99.512474702	60
99.512474749	60
99.687102021	2974
99.687160903	54
99.687990593	2524
99.688063738	54
99.692949042	128
99.693155069	146
99.693572557	603
99.693709373	60
99.693709417	60
99.693857113	60
99.704951168	1049
99.705376223	85
99.705810535	60
99.988021091	715
99.989671361	93
99.990093514	89
99.991044586	60
99.991044717	60
105.334292741	54
105.334903542	60
109.429895724	54
109.430238854	54
109.430824932	60
109.430825143	60
117.621520058	54
117.623113830	60
119.669986894	54
119.671356795	60
125.815185179	54
125.815550291	54
125.815581890	54
125.815608668	54
125.815634417	54
125.815660261	54
125.815686238	54
125.815712169	54
125.815808823	60
125.816089183	60
125.816089220	60
125.816089245	60
125.816089271	60
125.816089296	60
125.816089321	60
125.816089346	60
129.296859971	54
129.297161166	896
129.298130192	60
129.298155987	788
129.301476053	60
129.470199211	1034
129.470254169	54
129.473325116	1292
129.473390258	1292
129.473546585	120
129.488197971	82
129.488198269	1292
129.505084743	1292
129.515178442	1292
129.541908302	1292
129.550862052	1292
129.551532815	337
129.551914145	120
129.552103383	969
129.552389598	996
129.552389646	67
129.560091172	1292
129.570804271	162
129.570941632	76
129.571184259	71
129.571524657	75
129.673167657	606
129.674050853	63
129.674733843	79
129.674971837	75
129.730515282	72
129.740884149	66
129.746324432	67
129.910522213	54
129.910767402	54
129.910808124	54
129.910847199	54
129.910885043	54
129.910924344	54
129.910966731	54
129.911002430	54
129.911038804	54
129.912210634	60
129.912210816	60
129.912210849	60
129.912210881	60
129.912210912	60
129.912210943	60
129.912210975	60
129.912211006	60
129.912256750	60
131.135352438	98
131.158972565	114
131.160571272	1292
131.167419095	1292
131.189769307	118
131.190089493	1292
131.190139277	91
131.190363413	1010
131.311181664	1274
131.311527168	598
131.311752124	122
131.312485500	123
131.313810722	90
131.314026784	76
131.314461607	90
131.314461657	314
131.314851755	80
131.315110102	90
131.342895463	77
131.357991103	598
131.357991290	1274
131.357991311	98
131.358676558	155
131.358779637	78
131.359037219	98
131.359266661	78
131.365083994	154
131.366225122	81
131.366225186	314
131.366347031	78
131.366483665	78
131.516138523	90
131.517380612	83
131.519794964	826
131.520625167	1274
131.520625253	1274
131.521221988	80
131.521291559	80
131.521418115	80
131.719971376	90
133.122148565	100
133.143206856	116
133.145914954	1292
133.145999990	1292
133.172969057	82
133.173573799	1292
133.173573916	1292
133.174462387	1292
133.174695693	1292
133.174941883	74
133.203916836	79
133.258140990	60
133.258179374	54
133.259123755	1857
133.259678898	60
133.259678999	60
133.262004332	79
133.262741885	1292
133.262742200	1292
133.263750447	1292
133.264424717	162
133.267164538	1292
133.267164764	1292
133.267703914	150
133.267992422	81
133.269210388	208
133.269952712	205
133.278521446	734
133.278770977	205
133.278949193	831
133.280046644	1292
133.280163416	207
133.280388307	151
133.280645872	835
133.281387660	1014
133.281387738	179
133.281707975	78
133.281886124	77
133.283069823	67
133.294190774	71
133.294789888	69
133.295113606	71
133.296616830	73
133.296617097	75
133.320251943	74
133.333934052	2878
133.333984074	54
133.335474871	2841
133.335488404	54
133.336014547	128
133.336575214	60
133.348690674	1042
133.390922151	54
133.400150824	348
133.400873133	63
133.401590149	77
133.460981929	66
136.145767169	897
136.146667410	60
136.146911977	92
136.147286332	92
136.147720849	2520
136.148351921	60
136.148352011	60
136.160883164	218
136.161300634	99
136.177112475	183
136.212932214	198
136.257038360	1034
136.257098251	54
138.102009726	54
138.103581341	60
142.202625710	54
142.203097037	54
142.203171126	54
142.205420206	60
142.205420693	60
142.205420747	60
146.149810870	90
146.150068412	90
146.170316690	174
146.170316954	140
146.170555255	91
146.177804558	1292
146.177872736	1292
146.178049750	122
146.182979223	151
146.191712560	82
146.192178727	1292
146.206760754	1292
146.217463859	1292
146.242121517	1292
146.246140883	1292
146.246755531	343
146.246755619	991
146.246755649	68
146.246985074	120
146.247203655	73
146.247580311	1288
146.247741643	1292
146.247881791	129
146.248546799	66
146.253138631	1292
146.257837033	162
146.258173036	75
146.259906821	71
146.260050626	75
146.261435056	67
146.261435107	67
146.293427801	54
146.293930625	60
146.356332299	707
146.356332570	331
146.356848623	79
146.401996172	72
146.411990034	66
146.417869750	67
